,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
17473,1947768,DOGE,0.0,-7314.11494947,108293707.30771004,0.0,108293707.30771004,1.0,226850535.0,0.16121,350071901.0,0.16262251621366206,entry_grid_normal_long
17474,1947788,DOGE,100744.33910821861,-4403.735032365999,108390047.91178589,0.0,108390047.91178589,1.0,-134777959.0,0.16337,215293942.0,0.16262251621366206,close_trailing_long
17475,1947790,DOGE,192564.5079616862,-4425.9987866,108578186.42096098,0.0,108578186.42096098,1.0,-134897860.0,0.16405,80396082.0,0.16262251621366206,close_trailing_long
17476,1947792,DOGE,140704.03201802538,-2110.672097004,108716779.780882,0.0,108716779.780882,1.0,-64029611.0,0.16482,16366471.0,0.16262251621366206,close_trailing_long
17477,1947795,DOGE,60351.09645207039,-544.3815584020001,108776586.49577567,0.0,108776586.49577567,1.0,-16366471.0,0.16631,0.0,0.16262251621366206,close_grid_long
17478,1947796,DOGE,0.0,-522.429551358,108776064.0662243,0.0,108776064.0662243,1.0,15710277.0,0.16627,15710277.0,0.16627,entry_initial_normal_long
17479,1947944,DOGE,59227.74428999993,-534.2751002159999,108834757.53541408,0.0,108834757.53541408,1.0,-15710277.0,0.17004,0.0,0.16627,close_grid_long
17480,1947948,DOGE,0.0,-522.708908256,108834234.82650582,0.0,108834234.82650582,1.0,15523548.0,0.16836,15523548.0,0.16836,entry_initial_normal_long
17481,1948133,DOGE,59299.95335999985,-534.5688989280001,108893000.2109669,0.0,108893000.2109669,1.0,-15523548.0,0.17218,0.0,0.16836,close_grid_long
17482,1948143,DOGE,0.0,-522.988665984,108892477.22230092,0.0,108892477.22230092,1.0,15324328.0,0.17064,15324328.0,0.17064,entry_initial_normal_long
17483,1948277,DOGE,59305.14936000019,-534.849695856,108951247.52196506,0.0,108951247.52196506,1.0,-15324328.0,0.17451,0.0,0.17064,close_grid_long
17484,1948292,DOGE,0.0,-523.268391744,108950724.25357331,0.0,108950724.25357331,1.0,15156656.0,0.17262,15156656.0,0.17262,entry_initial_normal_long
17485,1948743,DOGE,59262.52495999995,-535.1208967360001,109009451.65763658,0.0,109009451.65763658,1.0,-15156656.0,0.17653,0.0,0.17262,close_grid_long
17486,1948766,DOGE,0.0,-523.5479548320001,109008928.10968176,0.0,109008928.10968176,1.0,14950824.0,0.17509,14950824.0,0.17509,entry_initial_normal_long
17487,1948800,DOGE,0.0,-941.391820334,109007986.71786141,0.0,109007986.71786141,1.0,27524467.0,0.17101,42475291.0,0.1724461140438096,entry_grid_normal_long
17488,1948841,DOGE,20879.490305060495,-934.6972332840002,109027931.51093319,0.0,109027931.51093319,1.0,-26980061.0,0.17322,15495230.0,0.1724461140438096,close_trailing_long
17489,1948989,DOGE,60491.61078494018,-546.5167621,109087876.60495603,0.0,109087876.60495603,1.0,-15495230.0,0.17635,0.0,0.1724461140438096,close_grid_long
17490,1949024,DOGE,0.0,-523.924612056,109087352.68034397,0.0,109087352.68034397,1.0,14924076.0,0.17553,14924076.0,0.17553,entry_initial_normal_long
17491,1949060,DOGE,59397.82248000017,-535.8041765520001,109146214.69864742,0.0,109146214.69864742,1.0,-14924076.0,0.17951,0.0,0.17553,close_grid_long
17492,1949116,DOGE,0.0,-524.204783436,109145690.49386398,0.0,109145690.49386398,1.0,14793001.0,0.17718,14793001.0,0.17718,entry_initial_normal_long
17493,1949257,DOGE,0.0,-942.56579815,109144747.92806584,0.0,109144747.92806584,1.0,27233915.0,0.17305,42026916.0,0.17450371347566881,entry_grid_normal_long
17494,1949523,DOGE,8977.229634881774,-933.477089208,109152791.6806115,0.0,109152791.6806115,1.0,-26695181.0,0.17484,15331735.0,0.17450371347566881,close_trailing_long
17495,1949766,DOGE,0.0,-962.1020282640002,109151829.57858324,0.0,109151829.57858324,1.0,28225724.0,0.17043,43557459.0,0.17186390126303933,entry_grid_normal_long
17496,1949824,DOGE,10806.60249051406,-964.228629,109161671.95244476,0.0,109161671.95244476,1.0,-27989220.0,0.17225,15568239.0,0.17186390126303933,close_trailing_long
17497,1950070,DOGE,60655.3963046019,-547.254737328,109221780.09401204,0.0,109221780.09401204,1.0,-15568239.0,0.17576,0.0,0.17186390126303933,close_grid_long
17498,1950314,DOGE,0.0,-524.5677167360001,109221255.5262953,0.0,109221255.5262953,1.0,14471632.0,0.18124,14471632.0,0.18124,entry_initial_normal_long
17499,1950505,DOGE,0.0,-943.18981955,109220312.33647576,0.0,109220312.33647576,1.0,26642275.0,0.17701,41113907.0,0.17849891233713208,entry_grid_normal_long
17500,1950553,DOGE,9168.637814675763,-934.1318688100001,109228546.84242162,0.0,109228546.84242162,1.0,-26114953.0,0.17885,14998954.0,0.17849891233713208,close_trailing_long
17501,1951103,DOGE,60612.08796532353,-547.581812632,109288611.34857431,0.0,109288611.34857431,1.0,-14998954.0,0.18254,0.0,0.17849891233713208,close_grid_long
17502,1951126,DOGE,0.0,-524.8886890800001,109288086.45988522,0.0,109288086.45988522,1.0,14454965.0,0.18156,14454965.0,0.18156,entry_initial_normal_long
17503,1951226,DOGE,59554.45580000018,-536.7995802400001,109347104.11610499,0.0,109347104.11610499,1.0,-14454965.0,0.18568,0.0,0.18156,close_grid_long
17504,1951283,DOGE,0.0,-525.169609272,109346578.94649571,0.0,109346578.94649571,1.0,14292663.0,0.18372,14292663.0,0.18372,entry_initial_normal_long
17505,1951522,DOGE,0.0,-944.2608895980001,109345634.6856061,0.0,109345634.6856061,1.0,26312793.0,0.17943,40605456.0,0.18094003166347894,entry_grid_normal_long
17506,1951529,DOGE,0.0,-2641.380591096,109342993.30501501,0.0,109342993.30501501,1.0,74754644.0,0.17667,115360100.0,0.17817300305590927,entry_grid_normal_long
17507,1951533,DOGE,0.0,-7384.381112880001,109335608.92390214,0.0,109335608.92390214,1.0,212377944.0,0.17385,327738044.0,0.1753716483833961,entry_grid_normal_long
17508,1951535,DOGE,88119.64042751043,-4443.384885546,109419285.1794441,0.0,109419285.1794441,1.0,-126182339.0,0.17607,201555705.0,0.1753716483833961,close_trailing_long
17509,1951537,DOGE,254875.23810477272,-4480.123098024,109669680.29445085,0.0,109669680.29445085,1.0,-126278908.0,0.17739,75276797.0,0.1753716483833961,close_trailing_long
17510,1951539,DOGE,131785.83302427188,-2128.977929952,109799337.14954516,0.0,109799337.14954516,1.0,-59947568.0,0.17757,15329229.0,0.1753716483833961,close_trailing_long
17511,1951551,DOGE,60985.06297344135,-549.85944423,109859772.35307437,0.0,109859772.35307437,1.0,-15329229.0,0.17935,0.0,0.1753716483833961,close_grid_long
17512,1951552,DOGE,0.0,-527.63182757,109859244.72124681,0.0,109859244.72124681,1.0,14725979.0,0.17915,14725979.0,0.17915,entry_initial_normal_long
17513,1951951,DOGE,59787.47474000012,-539.589322518,109918492.60666429,0.0,109918492.60666429,1.0,-14725979.0,0.18321,0.0,0.17915,close_grid_long
17514,1951980,DOGE,0.0,-527.913856008,109917964.69280827,0.0,109917964.69280827,1.0,14564748.0,0.18123,14564748.0,0.18123,entry_initial_normal_long
17515,1952271,DOGE,59861.11428000004,-539.8860788640001,109977285.9210094,0.0,109977285.9210094,1.0,-14564748.0,0.18534,0.0,0.18123,close_grid_long
17516,1952312,DOGE,0.0,-528.19621548,109976757.72479393,0.0,109976757.72479393,1.0,14320470.0,0.18442,14320470.0,0.18442,entry_initial_normal_long
17517,1952451,DOGE,59859.564599999845,-540.1681284,110036077.12126553,0.0,110036077.12126553,1.0,-14320470.0,0.1886,0.0,0.18442,close_grid_long
17518,1952529,DOGE,0.0,-528.478604892,110035548.64266063,0.0,110035548.64266063,1.0,14095018.0,0.18747,14095018.0,0.18747,entry_initial_normal_long
17519,1952572,DOGE,0.0,-950.2497433600001,110034598.39291728,0.0,110034598.39291728,1.0,25948928.0,0.1831,40043946.0,0.18463819078319604,entry_grid_normal_long
17520,1952637,DOGE,0.0,-2658.22839249,110031940.16452478,0.0,110031940.16452478,1.0,73720905.0,0.18029,113764851.0,0.1818205141736616,entry_grid_normal_long
17521,1952660,DOGE,34574.80195079757,-3604.4332540560004,110062910.53322151,0.0,110062910.53322151,1.0,-98930484.0,0.18217,14834367.0,0.1818205141736616,close_trailing_long
17522,1952810,DOGE,60961.62092920225,-551.630771262,110123320.52337946,0.0,110123320.52337946,1.0,-14834367.0,0.18593,0.0,0.1818205141736616,close_grid_long
17523,1952811,DOGE,0.0,-528.89759358,110122791.62578589,0.0,110122791.62578589,1.0,14223030.0,0.18593,14223030.0,0.18593,entry_initial_normal_long
17524,1952891,DOGE,59736.72599999974,-540.84493878,110181987.50684711,0.0,110181987.50684711,1.0,-14223030.0,0.19013,0.0,0.18593,close_grid_long
17525,1952915,DOGE,0.0,-529.1793761280001,110181458.32747099,0.0,110181458.32747099,1.0,14094912.0,0.18772,14094912.0,0.18772,entry_initial_normal_long
17526,1952926,DOGE,0.0,-951.4881416440002,110180506.83932935,0.0,110180506.83932935,1.0,25948733.0,0.18334,40043645.0,0.18488171066495074,entry_grid_normal_long
17527,1952929,DOGE,14454.554031423753,-943.3916421800001,110194018.0017186,0.0,110194018.0017186,1.0,-25435202.0,0.18545,14608443.0,0.18488171066495074,close_trailing_long
17528,1952951,DOGE,0.0,-971.2551164160001,110193046.74660218,0.0,110193046.74660218,1.0,26894144.0,0.18057,41502587.0,0.18208767357252753,entry_grid_normal_long
17529,1952960,DOGE,13129.507388784561,-973.8195332519999,110205202.4344577,0.0,110205202.4344577,1.0,-26668297.0,0.18258,14834290.0,0.18208767357252753,close_trailing_long
17530,1952980,DOGE,61151.78569979038,-552.45862818,110265801.76152931,0.0,110265801.76152931,1.0,-14834290.0,0.18621,0.0,0.18208767357252753,close_grid_long
17531,1952981,DOGE,0.0,-529.5818947820001,110265272.17963453,0.0,110265272.17963453,1.0,14203237.0,0.18643,14203237.0,0.18643,entry_initial_normal_long
17532,1953041,DOGE,59937.66013999963,-541.56942681,110324668.27034771,0.0,110324668.27034771,1.0,-14203237.0,0.19065,0.0,0.18643,close_grid_long
17533,1953051,DOGE,0.0,-529.86462529,110324138.40572242,0.0,110324138.40572242,1.0,14103397.0,0.18785,14103397.0,0.18785,entry_initial_normal_long
17534,1953190,DOGE,0.0,-952.7360056760001,110323185.66971675,0.0,110323185.66971675,1.0,25964354.0,0.18347,40067751.0,0.18501171066052596,entry_grid_normal_long
17535,1953311,DOGE,28206.704026893203,-947.375665632,110350444.998078,0.0,110350444.998078,1.0,-25450668.0,0.18612,14617083.0,0.18501171066052596,close_trailing_long
17536,1953456,DOGE,61220.57290310728,-553.11042072,110411112.4605604,0.0,110411112.4605604,1.0,-14617083.0,0.1892,0.0,0.18501171066052596,close_grid_long
17537,1953509,DOGE,0.0,-530.279794272,110410582.18076612,0.0,110410582.18076612,1.0,14072496.0,0.18841,14072496.0,0.18841,entry_initial_normal_long
17538,1953548,DOGE,59948.832960000196,-542.269560864,110469988.74416526,0.0,110469988.74416526,1.0,-14072496.0,0.19267,0.0,0.18841,close_grid_long
17539,1953704,DOGE,0.0,-530.562553066,110469458.1816122,0.0,110469458.1816122,1.0,13520273.0,0.19621,13520273.0,0.19621,entry_initial_normal_long
17540,1953947,DOGE,60030.01211999999,-542.56855549,110528945.6251767,0.0,110528945.6251767,1.0,-13520273.0,0.20065,0.0,0.19621,close_grid_long
17541,1953997,DOGE,0.0,-530.8457203840001,110528414.77945632,0.0,110528414.77945632,1.0,13313747.0,0.19936,13313747.0,0.19936,entry_initial_normal_long
17542,1954146,DOGE,60044.99896999982,-542.854720178,110587916.92370614,0.0,110587916.92370614,1.0,-13313747.0,0.20387,0.0,0.19936,close_grid_long
17543,1954450,DOGE,0.0,-531.128956176,110587385.79474998,0.0,110587385.79474998,1.0,12313464.0,0.21567,12313464.0,0.21567,entry_initial_normal_long
17544,1954530,DOGE,60089.704319999946,-543.14689704,110646932.35217294,0.0,110646932.35217294,1.0,-12313464.0,0.22055,0.0,0.21567,close_grid_long
17545,1954578,DOGE,0.0,-531.41240243,110646400.9397705,0.0,110646400.9397705,1.0,12185563.0,0.21805,12185563.0,0.21805,entry_initial_normal_long
17546,1954640,DOGE,60196.68122,-543.451738674,110706054.16925183,0.0,110706054.16925183,1.0,-12185563.0,0.22299,0.0,0.21805,close_grid_long
17547,1954672,DOGE,0.0,-531.69633699,110705522.47291484,0.0,110705522.47291484,1.0,12104365.0,0.21963,12104365.0,0.21963,entry_initial_normal_long
17548,1954715,DOGE,60158.69405000003,-543.7280757999999,110765137.43888904,0.0,110765137.43888904,1.0,-12104365.0,0.2246,0.0,0.21963,close_grid_long
17549,1954751,DOGE,0.0,-531.98012364,110764605.4587654,0.0,110764605.4587654,1.0,12002620.0,0.22161,12002620.0,0.22161,entry_initial_normal_long
17550,1954816,DOGE,0.0,-956.5272740240001,110763648.93149137,0.0,110763648.93149137,1.0,22096823.0,0.21644,34099443.0,0.21825978178939753,entry_grid_normal_long
17551,1954848,DOGE,19931.51142323674,-949.4679899640001,110782630.97492465,0.0,110782630.97492465,1.0,-21659549.0,0.21918,12439894.0,0.21825978178939753,close_trailing_long
17552,1954986,DOGE,61455.79087676448,-555.31686816,110843531.44893326,0.0,110843531.44893326,1.0,-12439894.0,0.2232,0.0,0.21825978178939753,close_grid_long
17553,1955008,DOGE,0.0,-532.356621772,110842999.09231149,0.0,110842999.09231149,1.0,11971679.0,0.22234,11971679.0,0.22234,entry_initial_normal_long
17554,1955095,DOGE,0.0,-957.1911632300001,110842041.90114826,0.0,110842041.90114826,1.0,22039861.0,0.21715,34011540.0,0.21897682154380543,entry_grid_normal_long
17555,1955105,DOGE,0.0,-2677.67833718,110839364.22281107,0.0,110839364.22281107,1.0,62615245.0,0.21382,96626785.0,0.21563514310147025,entry_grid_normal_long
17556,1955151,DOGE,34859.126681361806,-3630.8010526999997,110870592.54843974,0.0,110870592.54843974,1.0,-84026870.0,0.21605,12599915.0,0.21563514310147025,close_trailing_long
17557,1955447,DOGE,0.0,-977.0806141680001,110869615.46782558,0.0,110869615.46782558,1.0,23196444.0,0.21061,35796359.0,0.2123787937463517,entry_grid_normal_long
17558,1955496,DOGE,18887.547565615998,-980.70980904,110887522.30558215,0.0,110887522.30558215,1.0,-22999761.0,0.2132,12796598.0,0.2123787937463517,close_trailing_long
17559,1955650,DOGE,61567.07232302309,-555.8586239240001,110948533.51928125,0.0,110948533.51928125,1.0,-12796598.0,0.21719,0.0,0.2123787937463517,close_grid_long
17560,1955656,DOGE,0.0,-532.860934592,110948000.65834667,0.0,110948000.65834667,1.0,12291496.0,0.21676,12291496.0,0.21676,entry_initial_normal_long
17561,1955920,DOGE,0.0,-958.09678696,110947042.5615597,0.0,110947042.5615597,1.0,22628644.0,0.2117,34920140.0,0.21348106301292036,entry_grid_normal_long
17562,1955921,DOGE,0.0,-2680.1658028200004,110944362.39575689,0.0,110944362.39575689,1.0,64287978.0,0.20845,99208118.0,0.21022087750782653,entry_grid_normal_long
17563,1955924,DOGE,35295.589400052326,-3634.2709763220005,110976023.71418062,0.0,110976023.71418062,1.0,-86271447.0,0.21063,12936671.0,0.21022087750782653,close_trailing_long
17564,1955988,DOGE,61567.2019299483,-556.225106316,111037034.69100425,0.0,111037034.69100425,1.0,-12936671.0,0.21498,0.0,0.21022087750782653,close_grid_long
17565,1955989,DOGE,0.0,-533.2859821440001,111036501.4050221,0.0,111036501.4050221,1.0,12406616.0,0.21492,12406616.0,0.21492,entry_initial_normal_long
17566,1956273,DOGE,0.0,-958.8932295600001,111035542.51179254,0.0,111035542.51179254,1.0,22840580.0,0.20991,35247196.0,0.2116734635719676,entry_grid_normal_long
17567,1956312,DOGE,9101.839607355403,-949.640923088,111043694.7104768,0.0,111043694.7104768,1.0,-22388743.0,0.21208,12858453.0,0.2116734635719676,close_trailing_long
17568,1956526,DOGE,61547.45369264279,-556.668147276,111104685.49602216,0.0,111104685.49602216,1.0,-12858453.0,0.21646,0.0,0.2116734635719676,close_grid_long
17569,1956540,DOGE,0.0,-533.6108591640001,111104151.885163,0.0,111104151.885163,1.0,12371577.0,0.21566,12371577.0,0.21566,entry_initial_normal_long
17570,1956654,DOGE,0.0,-959.4648511980001,111103192.4203118,0.0,111103192.4203118,1.0,22776073.0,0.21063,35147650.0,0.2124005033568389,entry_grid_normal_long
17571,1956665,DOGE,10928.209825718435,-950.571008934,111113170.05912858,0.0,111113170.05912858,1.0,-22325403.0,0.21289,12822247.0,0.2124005033568389,close_trailing_long
17572,1956893,DOGE,0.0,-979.40285793,111112190.65627065,0.0,111112190.65627065,1.0,23605757.0,0.20745,36428004.0,0.20919252140786293,entry_grid_normal_long
17573,1956980,DOGE,10708.692280681826,-981.50050089,111121917.84805045,0.0,111121917.84805045,1.0,-23408073.0,0.20965,13019931.0,0.20919252140786293,close_trailing_long
17574,1957351,DOGE,0.0,-979.449595366,111120938.39845508,0.0,111120938.39845508,1.0,23969693.0,0.20431,36989624.0,0.20602859253925906,entry_grid_normal_long
17575,1957398,DOGE,0.0,-2739.850828132,111118198.54762696,0.0,111118198.54762696,1.0,68097898.0,0.20117,105087522.0,0.2028801698448689,entry_grid_normal_long
17576,1957422,DOGE,0.0,-7659.324007519999,111110539.22361943,0.0,111110539.22361943,1.0,193466128.0,0.19795,298553650.0,0.19968536425374933,entry_grid_normal_long
17577,1957428,DOGE,45569.01031365059,-4506.721592516,111151601.51234056,0.0,111151601.51234056,1.0,-112617362.0,0.20009,185936288.0,0.19968536425374933,close_trailing_long
17578,1957430,DOGE,77130.36552877408,-4514.6960045939995,111224217.18186474,0.0,111224217.18186474,1.0,-112658981.0,0.20037,73277307.0,0.19968536425374933,close_trailing_long
17579,1957432,DOGE,22933.42019061274,-2385.784172304,111244764.81788304,0.0,111244764.81788304,1.0,-59623736.0,0.20007,13653571.0,0.19968536425374933,close_trailing_long
17580,1957931,DOGE,61640.89970057139,-557.61183964,111305848.10574397,0.0,111305848.10574397,1.0,-13653571.0,0.2042,0.0,0.19968536425374933,close_grid_long
17581,1957934,DOGE,0.0,-534.57701424,111305313.52872974,0.0,111305313.52872974,1.0,13131344.0,0.20355,13131344.0,0.20355,entry_initial_normal_long
17582,1958421,DOGE,60535.49584000004,-546.684113408,111365302.34045632,0.0,111365302.34045632,1.0,-13131344.0,0.20816,0.0,0.20355,close_grid_long
17583,1958424,DOGE,0.0,-534.8625703719999,111364767.47788595,0.0,111364767.47788595,1.0,12881426.0,0.20761,12881426.0,0.20761,entry_initial_normal_long
17584,1958761,DOGE,60542.70220000012,-546.971110812,111424763.20897514,0.0,111424763.20897514,1.0,-12881426.0,0.21231,0.0,0.20761,close_grid_long
17585,1958851,DOGE,0.0,-535.148159772,111424228.06081536,0.0,111424228.06081536,1.0,12677631.0,0.21106,12677631.0,0.21106,entry_initial_normal_long
17586,1958966,DOGE,60599.076180000084,-547.267975008,111484279.86902036,0.0,111484279.86902036,1.0,-12677631.0,0.21584,0.0,0.21106,close_grid_long
17587,1959166,DOGE,0.0,-535.4339886280001,111483744.43503173,0.0,111483744.43503173,1.0,12205571.0,0.21934,12205571.0,0.21934,entry_initial_normal_long
17588,1959636,DOGE,0.0,-962.7242168639999,111482781.71081486,0.0,111482781.71081486,1.0,22470456.0,0.21422,34676027.0,0.21602218234113155,entry_grid_normal_long
17589,1959648,DOGE,0.0,-2693.093745276,111480088.61706959,0.0,111480088.61706959,1.0,63838566.0,0.21093,98514593.0,0.21272239082224093,entry_grid_normal_long
17590,1959648,DOGE,0.0,-7528.839073392,111472559.7779962,0.0,111472559.7779962,1.0,181365366.0,0.20756,279879959.0,0.20937710342025595,entry_grid_normal_long
17591,1959648,DOGE,0.0,-35343.493308209996,111437216.28468798,0.0,111437216.28468798,1.0,866729445.0,0.20389,1146609404.0,0.20522936654882867,entry_grid_inflated_long
17592,1959650,DOGE,348444.09996227914,-4580.52004752,111781079.86460274,0.0,111781079.86460274,1.0,-109897314.0,0.2084,1036712090.0,0.20522936654882867,close_trailing_long
17593,1959665,DOGE,44164.39979317336,-4533.583255676,111820710.68114024,0.0,111820710.68114024,1.0,-110236426.0,0.20563,926475664.0,0.20522936654882867,close_trailing_long
17594,1959671,DOGE,44180.05775034549,-4535.190583134,111860355.54830745,0.0,111860355.54830745,1.0,-110275509.0,0.20563,816200155.0,0.20522936654882867,close_trailing_long
17595,1959674,DOGE,44195.72171701938,-4536.798527482,111900014.47149698,0.0,111900014.47149698,1.0,-110314607.0,0.20563,705885548.0,0.20522936654882867,close_trailing_long
17596,1959677,DOGE,281471.8820412931,-4585.859063652,112176900.49447462,0.0,112176900.49447462,1.0,-110353717.0,0.20778,595531831.0,0.20522936654882867,close_trailing_long
17597,1959679,DOGE,275530.7513914694,-4595.878823688,112447835.3670424,0.0,112447835.3670424,1.0,-110626777.0,0.20772,484905054.0,0.20522936654882867,close_trailing_long
17598,1959681,DOGE,103201.63615392376,-4572.380088576,112546464.62310776,0.0,112546464.62310776,1.0,-110893968.0,0.20616,374011086.0,0.20522936654882867,close_trailing_long
17599,1959683,DOGE,76654.25967781685,-4571.06302224,112618547.81976333,0.0,112618547.81976333,1.0,-110991235.0,0.20592,263019851.0,0.20522936654882867,close_trailing_long
17600,1959685,DOGE,66707.74575796259,-4571.991547452,112680683.57397385,0.0,112680683.57397385,1.0,-111062322.0,0.20583,151957529.0,0.20522936654882867,close_trailing_long
17601,1959687,DOGE,44519.830973949385,-4570.069132474,112720633.33581533,0.0,112720633.33581533,1.0,-111123599.0,0.20563,40833930.0,0.20522936654882867,close_trailing_long
17602,1959689,DOGE,26566.683079313145,-1128.75772916,112746071.26116548,0.0,112746071.26116548,1.0,-27370459.0,0.2062,13463471.0,0.20522936654882867,close_trailing_long
17603,1960067,DOGE,62479.03389147508,-565.1157317540001,112807985.17932521,0.0,112807985.17932521,1.0,-13463471.0,0.20987,0.0,0.20522936654882867,close_grid_long
17604,1960070,DOGE,0.0,-541.791433854,112807443.38789135,0.0,112807443.38789135,1.0,12968343.0,0.20889,12968343.0,0.20889,entry_initial_normal_long
17605,1960173,DOGE,0.0,-974.1840340760001,112806469.20385727,0.0,112806469.20385727,1.0,23874719.0,0.20402,36843062.0,0.20573418516761716,entry_grid_normal_long
17606,1960204,DOGE,0.0,-2725.060821552,112803744.14303572,0.0,112803744.14303572,1.0,67828077.0,0.20088,104671139.0,0.20258861850552712,entry_grid_normal_long
17607,1960209,DOGE,0.0,-7618.184681778001,112796125.95835395,0.0,112796125.95835395,1.0,192699567.0,0.19767,297370706.0,0.19940129831181155,entry_grid_normal_long
17608,1960216,DOGE,53661.03571965919,-4576.570334424,112845210.42373918,0.0,112845210.42373918,1.0,-114488676.0,0.19987,182882030.0,0.19940129831181155,close_trailing_long
17609,1960218,DOGE,69719.77648646657,-4581.768956994,112910348.43126865,0.0,112910348.43126865,1.0,-114538497.0,0.20001,68343533.0,0.19940129831181155,close_trailing_long
17610,1960220,DOGE,39142.81678259861,-2179.836397568,112947311.41165368,0.0,112947311.41165368,1.0,-54463232.0,0.20012,13880301.0,0.19940129831181155,close_trailing_long
17611,1960430,DOGE,62582.136551263895,-566.066435382,113009327.48176956,0.0,113009327.48176956,1.0,-13880301.0,0.20391,0.0,0.19940129831181155,close_grid_long
17612,1960431,DOGE,0.0,-542.758449168,113008784.7233204,0.0,113008784.7233204,1.0,13330348.0,0.20358,13330348.0,0.20358,entry_initial_normal_long
17613,1960889,DOGE,0.0,-975.9042059860001,113007808.8191144,0.0,113007808.8191144,1.0,24541171.0,0.19883,37871519.0,0.200501946483055,entry_grid_normal_long
17614,1960897,DOGE,0.0,-2730.013722696,113005078.8053917,0.0,113005078.8053917,1.0,69721466.0,0.19578,107592985.0,0.19744207198313163,entry_grid_normal_long
17615,1960897,DOGE,0.0,-7631.97173305,112997446.83365865,0.0,112997446.83365865,1.0,198078685.0,0.19265,305671670.0,0.19433675536401523,entry_grid_normal_long
17616,1960899,DOGE,0.0,-35822.367432552004,112961624.4662261,0.0,112961624.4662261,1.0,946479799.0000001,0.18924,1252151469.0,0.1904842054833384,entry_grid_inflated_long
17617,1960901,DOGE,100315.44536490165,-4592.600363992,113057347.31122701,0.0,113057347.31122701,1.0,-120024053.0,0.19132,1132127416.0,0.1904842054833384,close_trailing_long
17618,1960903,DOGE,43941.34431780796,-4585.2002592,113096703.45528562,0.0,113096703.45528562,1.0,-120125760.0,0.19085,1012001656.0,0.1904842054833384,close_trailing_long
17619,1960905,DOGE,129275.62041711314,-4603.8602100240005,113221375.21549271,0.0,113221375.21549271,1.0,-120167577.0,0.19156,891834079.0,0.1904842054833384,close_trailing_long
17620,1960908,DOGE,420544.2306735579,-4667.160468228,113637252.28569804,0.0,113637252.28569804,1.0,-120300043.0,0.19398,771534036.0,0.1904842054833384,close_trailing_long
17621,1960910,DOGE,290480.2514729904,-4657.981828338,113923074.55534269,0.0,113923074.55534269,1.0,-120741921.0,0.19289,650792115.0,0.1904842054833384,close_trailing_long
17622,1960912,DOGE,293631.78428134345,-4670.181840766,114212036.15778327,0.0,114212036.15778327,1.0,-121045613.0,0.19291,529746502.0,0.1904842054833384,close_trailing_long
17623,1960914,DOGE,154821.03397020692,-4654.116487632001,114362203.07526584,0.0,114362203.07526584,1.0,-121352641.0,0.19176,408393861.0,0.1904842054833384,close_trailing_long
17624,1960916,DOGE,224286.54693010583,-4674.088169802,114581815.53402615,0.0,114581815.53402615,1.0,-121512197.0,0.19233,286881664.0,0.1904842054833384,close_trailing_long
17625,1960918,DOGE,129755.72789421234,-4664.071599090001,114706907.19032127,0.0,114706907.19032127,1.0,-121745539.0,0.19155,165136125.0,0.1904842054833384,close_trailing_long
17626,1960920,DOGE,71395.72888080438,-4657.463164728,114773645.45603734,0.0,114773645.45603734,1.0,-121878452.0,0.19107,43257673.0,0.1904842054833384,close_trailing_long
17627,1960923,DOGE,43181.67376867057,-1093.9320960000002,114815733.19771,0.0,114815733.19771,1.0,-28487815.0,0.192,14769858.0,0.1904842054833384,close_trailing_long
17628,1961056,DOGE,0.0,-1011.7342252720001,114814721.46348473,0.0,114814721.46348473,1.0,27191309.0,0.18604,41961167.0,0.18760431025647425,entry_grid_normal_long
17629,1961095,DOGE,16328.917596246136,-1014.798620462,114830035.58246052,0.0,114830035.58246052,1.0,-26959211.0,0.18821,15001956.0,0.18760431025647425,close_trailing_long
17630,1961271,DOGE,0.0,-1012.1112522460002,114829023.47120827,0.0,114829023.47120827,1.0,27618601.0,0.18323,42620557.0,0.1847697079394804,entry_grid_normal_long
17631,1961284,DOGE,0.0,-2831.1541044899996,114826192.31710379,0.0,114826192.31710379,1.0,78464445.0,0.18041,121085002.0,0.18194456809405657,entry_grid_normal_long
17632,1961290,DOGE,37538.88209994991,-3850.7168841,114859880.48231964,0.0,114859880.48231964,1.0,-105614835.0,0.1823,15470167.0,0.18194456809405657,close_trailing_long
17633,1961301,DOGE,63666.41886207322,-575.675854404,114922971.22532731,0.0,114922971.22532731,1.0,-15470167.0,0.18606,0.0,0.18194456809405657,close_grid_long
17634,1961302,DOGE,0.0,-551.9492486500001,114922419.27607866,0.0,114922419.27607866,1.0,14841335.0,0.18595,14841335.0,0.18595,entry_initial_normal_long
17635,1961419,DOGE,0.0,-992.4223011560001,114921426.8537775,0.0,114921426.8537775,1.0,27322898.0,0.18161,42164233.0,0.18313763110620324,entry_grid_normal_long
17636,1961446,DOGE,15864.88354292333,-984.135083346,114936307.60223708,0.0,114936307.60223708,1.0,-26782101.0,0.18373,15382132.0,0.18313763110620324,close_trailing_long
17637,1961483,DOGE,63718.46511707584,-576.153136192,114999449.91421796,0.0,114999449.91421796,1.0,-15382132.0,0.18728,0.0,0.18313763110620324,close_grid_long
17638,1961484,DOGE,0.0,-552.31656686,114998897.59765111,0.0,114998897.59765111,1.0,14779678.0,0.18685,14779678.0,0.18685,entry_initial_normal_long
